participant_id,trial_index,book_id,title,gender_group,question_type,character_name,character_type,character_gender,question_id,raw_response,word_tidy,correct_pos,word_tidy_lemma,human_gender_estimate_us,human_gender_estimate_glasgow
P69293,8,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A2,take,take,action,take,2.5,4.3235
P69293,8,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A3,show,show,action,show,3.375,3.4848
P69293,9,M1,"BARK, GEORGE",male-biased,description,GEORGE'S MOTHER,s,f,D1,none,none,description,none,2.9285714285714284,4
P69293,9,M1,"BARK, GEORGE",male-biased,description,GEORGE'S MOTHER,s,f,D2,none,none,description,none,2.9285714285714284,4
P69293,11,L198,MORTIMER,male-biased,activity,MORTIMER,m,m,A1,go to bed,go,action,go,2.8333333333333335,NA
P69293,11,L198,MORTIMER,male-biased,activity,MORTIMER,m,m,A2,sing,sing,action,sing,3.8,2.8125
P69293,11,L198,MORTIMER,male-biased,activity,MORTIMER,m,m,A3,say,say,action,say,3.3125,NA
P69293,11,L198,MORTIMER,male-biased,activity,MORTIMER,m,m,A4,shook,shook,action,shake,3.1,4.2258
P69293,11,L198,MORTIMER,male-biased,activity,MORTIMER,m,m,A5,fell asleep,fell,action,fall,2.857142857142857,4.1875
P69293,12,L198,MORTIMER,male-biased,description,MORTIMER,m,m,D1,noisy,noisy,description,noisy,2.9285714285714284,4.7273
P69293,12,L198,MORTIMER,male-biased,description,MORTIMER,m,m,D2,not obey,not,description,not,3.0625,NA
P69293,13,L198,MORTIMER,male-biased,activity,MORTIMER'S MOTHER,s,f,A1,took,took,action,take,2.5,4.3235
P69293,13,L198,MORTIMER,male-biased,activity,MORTIMER'S MOTHER,s,f,A2,open,open,action,open,3.5,3.2188
P69293,13,L198,MORTIMER,male-biased,activity,MORTIMER'S MOTHER,s,f,A3,threw,threw,action,throw,2.466666666666667,4.9375
P69293,13,L198,MORTIMER,male-biased,activity,MORTIMER'S MOTHER,s,f,A4,shut,shut,action,shut,2.75,NA
P69293,13,L198,MORTIMER,male-biased,activity,MORTIMER'S MOTHER,s,f,A5,went down,went,action,go,2.8333333333333335,NA
P69293,14,L198,MORTIMER,male-biased,description,MORTIMER'S MOTHER,s,f,D1,none,none,description,none,2.9285714285714284,4
P69293,14,L198,MORTIMER,male-biased,description,MORTIMER'S MOTHER,s,f,D2,none,none,description,none,2.9285714285714284,4
P69293,15,L198,MORTIMER,male-biased,activity,MORTIMER'S FATHER,s,m,A1,heard,heard,action,hear,3,3.9375
P69293,15,L198,MORTIMER,male-biased,activity,MORTIMER'S FATHER,s,m,A2,came upstairs,came,action,come,2.7,NA
P69293,15,L198,MORTIMER,male-biased,activity,MORTIMER'S FATHER,s,m,A3,open,open,action,open,3.5,3.2188
P69293,15,L198,MORTIMER,male-biased,activity,MORTIMER'S FATHER,s,m,A4,yell,yell,action,yell,2.6,NA
P69293,16,L198,MORTIMER,male-biased,description,MORTIMER'S FATHER,s,m,D1,none,none,description,none,2.9285714285714284,4
P69293,16,L198,MORTIMER,male-biased,description,MORTIMER'S FATHER,s,m,D2,none,none,description,none,2.9285714285714284,4
P69298,3,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CRANE TRUCK,s,m,A1,work,work,action,work,2.75,4.8824
P69298,3,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CRANE TRUCK,s,m,A2,build,build,action,build,2.0714285714285716,5.4688
P69298,3,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CRANE TRUCK,s,m,A3,make,make,action,make,3.2,3.7813
P69298,3,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CRANE TRUCK,s,m,A4,yawn,yawn,action,yawn,2.8333333333333335,NA
P69298,3,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CRANE TRUCK,s,m,A5,rest,rest,action,rest,3.2142857142857144,3.6667
P69298,4,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,CRANE TRUCK,s,m,D1,tough,tough,description,tough,2,5.8485
P69298,4,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,CRANE TRUCK,s,m,D2,big,big,description,big,2,NA
P69298,4,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,CRANE TRUCK,s,m,D3,sleepy,sleepy,description,sleepy,3.6,3.4706
P69298,4,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,CRANE TRUCK,s,m,D4,dark,dark,description,dark,2,4.9688
P69298,4,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,CRANE TRUCK,s,m,D5,tight,tight,description,tight,3.3,3.0303
P69298,5,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CEMENT MIXER,s,m,A1,dreams,dreams,action,dream,4.1,3
P69298,5,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CEMENT MIXER,s,m,A2,pours,pours,action,pour,3,NA
P69298,5,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CEMENT MIXER,s,m,A3,cuts,cuts,action,cut,2.4285714285714284,4.2581
P69298,5,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CEMENT MIXER,s,m,A4,slows,slows,action,slow,3.0625,3.7667
P69298,5,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,CEMENT MIXER,s,m,A5,spin,spin,action,spin,3.3076923076923075,3.9118
P69298,6,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,CEMENT MIXER,s,m,D1,weary,weary,description,weary,3.142857142857143,3.5429
P69298,6,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,CEMENT MIXER,s,m,D2,shiny-bright,shiny,description,shiny,4.214285714285714,3.1852
P69298,7,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,DUMP TRUCK,s,m,A1,work,work,action,work,2.75,4.8824
P69298,7,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,DUMP TRUCK,s,m,A2,haul,haul,action,haul,2.4,NA
P69298,7,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,DUMP TRUCK,s,m,A3,moves,moves,action,move,2.923076923076923,4.25
P69298,7,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,DUMP TRUCK,s,m,A4,dumps,dumps,NA,dump,2.3333333333333335,4.7576
P69298,7,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,DUMP TRUCK,s,m,A5,spills,spills,action,spill,NA,NA
P69298,8,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,DUMP TRUCK,s,m,D1,happy,happy,description,happy,3.3333333333333335,3.3333
P69298,8,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,DUMP TRUCK,s,m,D2,tired,tired,description,tire,2.2857142857142856,4.4688
P69298,9,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,BULLDOZER,s,m,A1,smooth,smooth,action,smooth,3.5833333333333335,2.4545
P69298,9,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,BULLDOZER,s,m,A2,clears,clears,action,clear,3.2857142857142856,3.5806
P69298,9,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,BULLDOZER,s,m,A3,fillls,fills,action,fill,2.857142857142857,4.2647
P69298,9,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,BULLDOZER,s,m,A4,puffs,puffs,action,puff,3.230769230769231,NA
P69298,9,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,BULLDOZER,s,m,A5,stops,stops,action,stop,3.1,4.5313
P69298,10,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,BULLDOZER,s,m,D1,tough,tough,description,tough,2,5.8485
P69298,10,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,BULLDOZER,s,m,D2,strong,strong,description,strong,1.8,5.8
P69298,10,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,BULLDOZER,s,m,D3,sleepy,sleepy,description,sleepy,3.6,3.4706
P69298,11,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,EXCAVATOR,s,m,A1,shapes,shapes,action,shape,3.1538461538461537,3.2813
P69298,11,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,EXCAVATOR,s,m,A2,digs,digs,NA,dig,1.9285714285714286,NA
P69298,11,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,EXCAVATOR,s,m,A3,lifes,files,action,file,NA,4.2581
P69298,11,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,EXCAVATOR,s,m,A4,sets,sets,action,set,2.9,4.25
P69298,11,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,activity,EXCAVATOR,s,m,A5,struggles,struggles,action,struggle,NA,4.4063
P69298,12,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,EXCAVATOR,s,m,D1,bumpy,bumpy,description,bumpy,2.5,NA
P69298,12,L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",male-biased,description,EXCAVATOR,s,m,D2,quiet,quiet,description,quiet,3.5833333333333335,3.1154
P69298,14,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,activity,THOMAS,m,m,A1,goes,goes,action,go,2.8333333333333335,NA
P69298,14,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,activity,THOMAS,m,m,A2,takes,takes,action,take,2.5,4.3235
P69298,14,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,activity,THOMAS,m,m,A3,brakes,brakes,action,brake,2.4615384615384617,4.7714
P69298,14,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,activity,THOMAS,m,m,A4,clears,clears,action,clear,3.2857142857142856,3.5806
P69298,15,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,description,THOMAS,m,m,D1,loud,loud,description,loud,2.0714285714285716,4.9394
P69298,15,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,description,THOMAS,m,m,D2,fast,fast,description,fast,2.2142857142857144,5.0909
P69298,15,L107,"THOMAS AND FRIENDS: GO, TRAIN, GO!",male-biased,description,THOMAS,m,m,D3,patient,patient,description,patient,3.230769230769231,3.303
P69298,17,M53,HARRY THE DIRTY DOG,male-biased,activity,HARRY,m,m,A1,buried,buried,action,bury,2.5833333333333335,4.5758
P69298,17,M53,HARRY THE DIRTY DOG,male-biased,activity,HARRY,m,m,A2,played,played,action,play,2.8,3.5294
P69298,17,M53,HARRY THE DIRTY DOG,male-biased,activity,HARRY,m,m,A3,slid,slid,action,slide,3.1333333333333333,3.9118
P69298,17,M53,HARRY THE DIRTY DOG,male-biased,activity,HARRY,m,m,A4,changed,changed,action,change,3.142857142857143,3.5758
P69298,17,M53,HARRY THE DIRTY DOG,male-biased,activity,HARRY,m,m,A5,ran,ran,action,run,2.7,4.6765
P69298,18,M53,HARRY THE DIRTY DOG,male-biased,description,HARRY,m,m,D1,loved,loved,description,love,4.4,2.2941
P69298,18,M53,HARRY THE DIRTY DOG,male-biased,description,HARRY,m,m,D2,dirty,dirty,description,dirty,2.3333333333333335,5.0294
P69298,18,M53,HARRY THE DIRTY DOG,male-biased,description,HARRY,m,m,D3,mischievious,mischievous,description,mischievous,3,4.4
P69298,18,M53,HARRY THE DIRTY DOG,male-biased,description,HARRY,m,m,D4,happy,happy,description,happy,3.3333333333333335,3.3333
P69307,3,M66,FROGGY GOES TO BED,neutral,activity,FROGGY,m,m,A1,cry,cry,action,cry,4,2.7576
P69307,3,M66,FROGGY GOES TO BED,neutral,activity,FROGGY,m,m,A2,look,look,action,look,3.5,NA
P69307,3,M66,FROGGY GOES TO BED,neutral,activity,FROGGY,m,m,A3,drink,drink,action,drink,2.533333333333333,NA
P69307,4,M66,FROGGY GOES TO BED,neutral,description,FROGGY,m,m,D1,hungry,hungry,description,hungry,2.2142857142857144,NA
P69307,4,M66,FROGGY GOES TO BED,neutral,description,FROGGY,m,m,D2,thirsty,thirsty,description,thirsty,2.9166666666666665,3.8857
P69307,4,M66,FROGGY GOES TO BED,neutral,description,FROGGY,m,m,D3,awake,awake,description,awake,2.857142857142857,NA
P69307,4,M66,FROGGY GOES TO BED,neutral,description,FROGGY,m,m,D4,excited,excited,description,excite,3.7,NA
P69307,5,M66,FROGGY GOES TO BED,neutral,activity,MOTHER,s,f,A1,read,read,action,read,3.4,3.6
P69307,5,M66,FROGGY GOES TO BED,neutral,activity,MOTHER,s,f,A2,sleep,sleep,action,sleep,3.3076923076923075,3.6765
P69307,5,M66,FROGGY GOES TO BED,neutral,activity,MOTHER,s,f,A3,instruct,instruct,action,instruct,2.5,NA
P69307,6,M66,FROGGY GOES TO BED,neutral,description,MOTHER,s,f,D1,loving,loving,description,love,4.4,2.2941
P69307,6,M66,FROGGY GOES TO BED,neutral,description,MOTHER,s,f,D2,kind,kind,description,kind,3.7142857142857144,2.5
P69307,6,M66,FROGGY GOES TO BED,neutral,description,MOTHER,s,f,D3,patient,patient,description,patient,3.230769230769231,3.303
P69307,8,L185,GRANDMA WISHES,female-biased,activity,GRANDMA,m,f,A1,look,look,action,look,3.5,NA
P69307,8,L185,GRANDMA WISHES,female-biased,activity,GRANDMA,m,f,A2,pray,pray,action,pray,3.2857142857142856,3.6667
P69307,8,L185,GRANDMA WISHES,female-biased,activity,GRANDMA,m,f,A3,predict,predict,action,predict,NA,NA
P69307,9,L185,GRANDMA WISHES,female-biased,description,GRANDMA,m,f,D1,loving,loving,description,love,4.4,2.2941
P69307,9,L185,GRANDMA WISHES,female-biased,description,GRANDMA,m,f,D2,excited,excited,description,excite,3.7,NA
P69307,9,L185,GRANDMA WISHES,female-biased,description,GRANDMA,m,f,D3,anxious,anxious,description,anxious,3.2857142857142856,3.0556
P69307,11,M64,LADYBUG GIRL AT THE BEACH,female-biased,activity,LULU,m,f,A1,build,build,action,build,2.0714285714285716,5.4688
P69307,11,M64,LADYBUG GIRL AT THE BEACH,female-biased,activity,LULU,m,f,A2,eat,eat,action,eat,2.8,4
P69307,11,M64,LADYBUG GIRL AT THE BEACH,female-biased,activity,LULU,m,f,A3,play,play,action,play,2.8,3.5294
P69307,11,M64,LADYBUG GIRL AT THE BEACH,female-biased,activity,LULU,m,f,A4,explore,explore,action,explore,2.3333333333333335,4.6667
P69307,12,M64,LADYBUG GIRL AT THE BEACH,female-biased,description,LULU,m,f,D1,nervous,nervous,description,nervous,3.7,3.2941
P69307,12,M64,LADYBUG GIRL AT THE BEACH,female-biased,description,LULU,m,f,D2,excited,excited,description,excite,3.7,NA
P69307,12,M64,LADYBUG GIRL AT THE BEACH,female-biased,description,LULU,m,f,D3,imaginative,imaginative,description,imaginative,3.75,2.7813
P69346,3,M6,CORDUROY,neutral,activity,CORDUROY,m,m,A1,go down the escalator,go,action,go,2.8333333333333335,NA
P69346,3,M6,CORDUROY,neutral,activity,CORDUROY,m,m,A2,he pulled the button from the mattress,he,NA,he,1.0714285714285714,NA
P69346,3,M6,CORDUROY,neutral,activity,CORDUROY,m,m,A3,looked at all the furniture,looked,action,look,3.5,NA
P69346,3,M6,CORDUROY,neutral,activity,CORDUROY,m,m,A4,He woke up on the shelf,he,NA,he,1.0714285714285714,NA
P69346,3,M6,CORDUROY,neutral,activity,CORDUROY,m,m,A5,Climbed down the shelf,climbed,action,climb,2.5,4.6765
P69346,4,M6,CORDUROY,neutral,description,CORDUROY,m,m,D1,Curious,curious,description,curious,3.9285714285714284,3.4615
P69346,4,M6,CORDUROY,neutral,description,CORDUROY,m,m,D2,Sad,sad,description,sad,3.2666666666666666,3.6857
P69346,4,M6,CORDUROY,neutral,description,CORDUROY,m,m,D3,innocent,innocent,description,innocent,4,2.5714
P69346,4,M6,CORDUROY,neutral,description,CORDUROY,m,m,D4,kind,kind,description,kind,3.7142857142857144,2.5
P69346,4,M6,CORDUROY,neutral,description,CORDUROY,m,m,D5,Adventurous,adventurous,description,adventurous,1.8333333333333333,NA
P69346,5,M6,CORDUROY,neutral,activity,LISA,s,f,A1,Sews a button,sews,action,sew,4.071428571428571,2.2727
P69346,5,M6,CORDUROY,neutral,activity,LISA,s,f,A2,Hugs,hugs,action,hug,3.857142857142857,2.3333
P69346,5,M6,CORDUROY,neutral,activity,LISA,s,f,A3,carries corduroy home,carries,action,carry,2.9166666666666665,4.4688
P69346,5,M6,CORDUROY,neutral,activity,LISA,s,f,A4,Stopped to look at corduroy,stopped,action,stop,3.1,4.5313
P69346,5,M6,CORDUROY,neutral,activity,LISA,s,f,A5,Buys Corduroy,buys,action,buy,3,3.6857
P69346,6,M6,CORDUROY,neutral,description,LISA,s,f,D1,Kind,kind,description,kind,3.7142857142857144,2.5
P69346,6,M6,CORDUROY,neutral,description,LISA,s,f,D2,young,young,description,young,3.3,3.1379
P69346,6,M6,CORDUROY,neutral,description,LISA,s,f,D3,persistent,persistent,description,persistent,2.5833333333333335,3.4706
P69346,6,M6,CORDUROY,neutral,description,LISA,s,f,D4,friendly,friendly,description,friendly,3.642857142857143,2.8125
P69346,6,M6,CORDUROY,neutral,description,LISA,s,f,D5,happy,happy,description,happy,3.3333333333333335,3.3333
P69346,8,M15,THE OTHER SIDE,female-biased,activity,CLOVER,m,f,A1,watched Annie,watched,action,watch,2.5137362637362637,4.4194
P69346,8,M15,THE OTHER SIDE,female-biased,activity,CLOVER,m,f,A2,sat on the fense,sat,action,sit,3.2,3.9706
P69346,8,M15,THE OTHER SIDE,female-biased,activity,CLOVER,m,f,A3,Jumped rope,jumped,action,jump,2.8666666666666667,NA
P69346,8,M15,THE OTHER SIDE,female-biased,activity,CLOVER,m,f,A4,talked to annie,talked,action,talk,3.7142857142857144,NA
P69346,8,M15,THE OTHER SIDE,female-biased,activity,CLOVER,m,f,A5,Walked with mom,walked,action,walk,3.0714285714285716,NA
P69346,9,M15,THE OTHER SIDE,female-biased,description,CLOVER,m,f,D1,shy,shy,description,shy,4.071428571428571,2.8485
P69346,9,M15,THE OTHER SIDE,female-biased,description,CLOVER,m,f,D2,observant,observant,description,observant,2.8333333333333335,NA
P69346,9,M15,THE OTHER SIDE,female-biased,description,CLOVER,m,f,D3,friendly,friendly,description,friendly,3.642857142857143,2.8125
P69346,9,M15,THE OTHER SIDE,female-biased,description,CLOVER,m,f,D4,obedient,obedient,description,obedient,3.5,3.8182
P69346,9,M15,THE OTHER SIDE,female-biased,description,CLOVER,m,f,D5,bold,bold,description,bold,2,5.1563
P69346,10,M15,THE OTHER SIDE,female-biased,activity,MAMA,s,f,A1,Watches clover and her friend,watches,action,watch,2.5137362637362637,4.4194
P69346,10,M15,THE OTHER SIDE,female-biased,activity,MAMA,s,f,A2,talks to clover about her friend,talks,action,talk,3.7142857142857144,NA
P69346,10,M15,THE OTHER SIDE,female-biased,activity,MAMA,s,f,A3,goes into town,goes,action,go,2.8333333333333335,NA
P69346,10,M15,THE OTHER SIDE,female-biased,activity,MAMA,s,f,A4,Tells clover about rules,tells,action,tell,3.0833333333333335,NA
P69346,10,M15,THE OTHER SIDE,female-biased,activity,MAMA,s,f,A5,buys clover rainy day toys,buys,action,buy,3,3.6857
P69346,11,M15,THE OTHER SIDE,female-biased,description,MAMA,s,f,D1,Kind,kind,description,kind,3.7142857142857144,2.5
P69346,11,M15,THE OTHER SIDE,female-biased,description,MAMA,s,f,D2,Strict,strict,description,strict,1.8333333333333333,4.2692
P69346,11,M15,THE OTHER SIDE,female-biased,description,MAMA,s,f,D3,Motherly,motherly,description,motherly,4.5,NA
P69346,11,M15,THE OTHER SIDE,female-biased,description,MAMA,s,f,D4,observant,observant,description,observant,2.8333333333333335,NA
P69346,11,M15,THE OTHER SIDE,female-biased,description,MAMA,s,f,D5,polite,polite,description,polite,3.75,3
P69346,12,M15,THE OTHER SIDE,female-biased,activity,ANNIE,s,f,A1,stands in the rain,stands,action,stand,2.5,4.3667
P69346,12,M15,THE OTHER SIDE,female-biased,activity,ANNIE,s,f,A2,sits on the fense,sits,action,sit,3.2,3.9706
P69346,12,M15,THE OTHER SIDE,female-biased,activity,ANNIE,s,f,A3,jumps rope,jumps,action,jump,2.8666666666666667,NA
P69346,12,M15,THE OTHER SIDE,female-biased,activity,ANNIE,s,f,A4,dancing,dancing,action,dance,3.9166666666666665,2.4667
P69346,12,M15,THE OTHER SIDE,female-biased,activity,ANNIE,s,f,A5,splashes,splashes,action,splash,3.3333333333333335,NA
P69346,13,M15,THE OTHER SIDE,female-biased,description,ANNIE,s,f,D1,adventurous,adventurous,description,adventurous,1.8333333333333333,NA
P69346,13,M15,THE OTHER SIDE,female-biased,description,ANNIE,s,f,D2,outgoing,outgoing,description,outgoing,3.7,NA
P69346,13,M15,THE OTHER SIDE,female-biased,description,ANNIE,s,f,D3,bold,bold,description,bold,2,5.1563
P69346,13,M15,THE OTHER SIDE,female-biased,description,ANNIE,s,f,D4,confident,confident,description,confident,2.75,4.6429
P69346,13,M15,THE OTHER SIDE,female-biased,description,ANNIE,s,f,D5,goofy,goofy,description,goofy,3.2,5
P69346,15,M67,GOLDILICIOUS,female-biased,activity,PINKALICIOUS,m,f,A1,drops flowers on the rug,drops,action,drop,3.142857142857143,4.4138
P69346,15,M67,GOLDILICIOUS,female-biased,activity,PINKALICIOUS,m,f,A2,Plays with goldie,plays,action,play,2.8,3.5294
P69346,15,M67,GOLDILICIOUS,female-biased,activity,PINKALICIOUS,m,f,A3,goes to bed,goes,action,go,2.8333333333333335,NA
P69346,15,M67,GOLDILICIOUS,female-biased,activity,PINKALICIOUS,m,f,A4,talks about goldie,talks,action,talk,3.7142857142857144,NA
P69346,15,M67,GOLDILICIOUS,female-biased,activity,PINKALICIOUS,m,f,A5,looks for goldie outside,looks,action,look,3.5,NA
P69346,16,M67,GOLDILICIOUS,female-biased,description,PINKALICIOUS,m,f,D1,imaginative,imaginative,description,imaginative,3.75,2.7813
P69346,16,M67,GOLDILICIOUS,female-biased,description,PINKALICIOUS,m,f,D2,Kind,kind,description,kind,3.7142857142857144,2.5
P69346,16,M67,GOLDILICIOUS,female-biased,description,PINKALICIOUS,m,f,D3,innocent,innocent,description,innocent,4,2.5714
P69346,16,M67,GOLDILICIOUS,female-biased,description,PINKALICIOUS,m,f,D4,friendly,friendly,description,friendly,3.642857142857143,2.8125
P69346,16,M67,GOLDILICIOUS,female-biased,description,PINKALICIOUS,m,f,D5,energetic,energetic,description,energetic,2.8333333333333335,NA
P69346,17,M67,GOLDILICIOUS,female-biased,activity,PETER,s,m,A1,questions goldie,questions,action,question,3.230769230769231,3.7353
P69346,17,M67,GOLDILICIOUS,female-biased,activity,PETER,s,m,A2,plays tea party,plays,action,play,2.8,3.5294
P69346,17,M67,GOLDILICIOUS,female-biased,activity,PETER,s,m,A3,looks at goldie,looks,action,look,3.5,NA
P69346,17,M67,GOLDILICIOUS,female-biased,activity,PETER,s,m,A4,sits on goldie,sits,action,sit,3.2,3.9706
P69346,17,M67,GOLDILICIOUS,female-biased,activity,PETER,s,m,A5,looks for goldie,looks,action,look,3.5,NA
P69346,18,M67,GOLDILICIOUS,female-biased,description,PETER,s,m,D1,clever,clever,description,clever,3.0833333333333335,4
P69346,18,M67,GOLDILICIOUS,female-biased,description,PETER,s,m,D2,loud,loud,description,loud,2.0714285714285716,4.9394
P69346,18,M67,GOLDILICIOUS,female-biased,description,PETER,s,m,D3,mundane,mundane,description,mundane,NA,NA
P69346,18,M67,GOLDILICIOUS,female-biased,description,PETER,s,m,D4,mature,mature,description,mature,3.0833333333333335,NA
P69346,18,M67,GOLDILICIOUS,female-biased,description,PETER,s,m,D5,kind,kind,description,kind,3.7142857142857144,2.5
P69351,3,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A1,Eat,eat,action,eat,2.8,4
P69351,3,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A2,Stomp,stomp,action,stomp,1.5,NA
P69351,3,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A3,Smells,smells,action,smell,3.0714285714285716,4.5455
P69351,3,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A4,Catch fish,catch,action,catch,2.6153846153846154,4.44
P69351,3,M74,BEAR WANTS MORE,male-biased,activity,BEAR,m,m,A5,Follows,follows,action,follow,3.857142857142857,3.4063
P69351,4,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D1,selfish,selfish,description,selfish,2.5,4.4412
P69351,4,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D2,loud,loud,description,loud,2.0714285714285716,4.9394
P69351,4,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D3,greedy,greedy,description,greedy,2,5.1212
P69351,4,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D4,hungry,hungry,description,hungry,2.2142857142857144,NA
P69351,4,M74,BEAR WANTS MORE,male-biased,description,BEAR,m,m,D5,large,large,description,large,2.5384615384615383,5.1379
P69351,6,M13,HAROLD AND THE PURPLE CRAYON,male-biased,activity,HAROLD,m,m,A1,Draw,draw,action,draw,3.1666666666666665,3.625
P69351,6,M13,HAROLD AND THE PURPLE CRAYON,male-biased,activity,HAROLD,m,m,A2,Imagine,imagine,action,imagine,3.642857142857143,3.2941
P69351,6,M13,HAROLD AND THE PURPLE CRAYON,male-biased,activity,HAROLD,m,m,A3,Create,create,action,create,2.9,3.6563
P69351,6,M13,HAROLD AND THE PURPLE CRAYON,male-biased,activity,HAROLD,m,m,A4,Drop,drop,action,drop,3.142857142857143,4.4138
P69351,6,M13,HAROLD AND THE PURPLE CRAYON,male-biased,activity,HAROLD,m,m,A5,Climb,climb,action,climb,2.5,4.6765
P69351,7,M13,HAROLD AND THE PURPLE CRAYON,male-biased,description,HAROLD,m,m,D1,Creative,creative,description,creative,3.4,NA
P69351,7,M13,HAROLD AND THE PURPLE CRAYON,male-biased,description,HAROLD,m,m,D2,Imaginative,imaginative,description,imaginative,3.75,2.7813
P69351,7,M13,HAROLD AND THE PURPLE CRAYON,male-biased,description,HAROLD,m,m,D3,Artistic,artistic,description,artistic,3.5,NA
P69351,7,M13,HAROLD AND THE PURPLE CRAYON,male-biased,description,HAROLD,m,m,D4,Skilled,skilled,description,skill,NA,4.129
P69351,7,M13,HAROLD AND THE PURPLE CRAYON,male-biased,description,HAROLD,m,m,D5,Clever,clever,description,clever,3.0833333333333335,4
P69351,9,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A1,Meow,meow,action,meow,3.9166666666666665,NA
P69351,9,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A2,Quack,quack,action,quack,3,4.2424
P69351,9,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A3,Moo,moo,NA,moo,2.9166666666666665,NA
P69351,9,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A4,Bark,bark,action,bark,2.0714285714285716,4.9706
P69351,9,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A5,Speak,speak,action,speak,3.1333333333333333,3.4545
