subj_id,word,rating
P117,trip (the kind you take),3
P132,trip (the kind you take),3
P102,trip (the kind you take),3
P138,trip (the kind you take),3
P108,trip (the kind you take),2
P9,trip (the kind you take),2
P67,trip (the kind you take),2
P28,trip (the kind you take),3
P4,trip (the kind you take),3
P150,trip (the kind you take),2
P52,trip (the kind you take),3
P75,trip (the kind you take),3
P103,trip (the kind you take),2
P41,trip (the kind you take),2
P57,trouble,2
P127,trouble,3
P113,trouble,3
P68,trouble,3
P142,trouble,2
P149,trouble,2
P51,trouble,1
P7,trouble,2
P37,trouble,2
P89,trouble,3
P12,trouble,1
P137,trouble,3
P22,trouble,3
P126,trouble,3
P131,truck,1
P44,truck,2
P32,truck,1
P72,truck,2
P24,truck,2
P163,truck,1
P155,truck,1
P144,truck,2
P88,truck,3
P15,truck,2
P148,truck,1
P115,truck,1
P5,truck,2
P65,truck,2
P105,truck,2
P62,trucks,1
P146,trucks,1
P125,trucks,2
P90,trucks,3
P53,trucks,1
P118,trucks,1
P84,trucks,1
P69,trucks,3
P86,trucks,1
P36,trucks,1
P134,trucks,1
P160,trucks,1
P121,trucks,2
P19,trucks,1
P35,trucks,2
P95,try,1
P154,try,3
P16,try,2
P74,try,3
P139,try,2
P111,try,4
P93,try,3
P45,try,3
P161,try,3
P130,try,4
P120,try,3
P30,try,4
P143,try,3
P11,try,3
P66,try,5
P81,try,3
P95,turn,3
P154,turn,5
P16,turn,2
P74,turn,3
P139,turn,2
P111,turn,4
P93,turn,3
P45,turn,3
P161,turn,3
P130,turn,3
P120,turn,3
P30,turn,2
P143,turn,3
P11,turn,3
P66,turn,3
P81,turn,3
P62,turned,3
P146,turned,3
P125,turned,3
P90,turned,2
P53,turned,2
P118,turned,3
P84,turned,3
P69,turned,4
P86,turned,3
P36,turned,3
P134,turned,2
P160,turned,3
P121,turned,3
P19,turned,3
P35,turned,3
P57,turtle,3
P127,turtle,3
P113,turtle,2
P68,turtle,3
P142,turtle,2
P149,turtle,5
P51,turtle,3
P7,turtle,4
P37,turtle,3
P89,turtle,3
P12,turtle,3
P137,turtle,3
P22,turtle,3
P126,turtle,3
P135,turtles,3
P117,turtles,2
P132,turtles,3
P102,turtles,3
P138,turtles,3
P108,turtles,4
P9,turtles,3
P67,turtles,2
P28,turtles,1
P4,turtles,4
P150,turtles,3
P52,turtles,3
P75,turtles,1
P103,turtles,3
P41,turtles,2
P95,twenty,4
P154,twenty,3
P16,twenty,2
P74,twenty,2
P139,twenty,3
P111,twenty,4
P93,twenty,4
P45,twenty,3
P161,twenty,3
P130,twenty,4
P120,twenty,3
P30,twenty,4
P143,twenty,3
P11,twenty,3
P66,twenty,3
P81,twenty,3
P140,two,3
P116,two,4
P158,two,3
P82,two,3
P110,two,4
P141,two,3
P73,two,3
P128,two,3
P17,two,3
P20,two,3
P98,two,3
P3,two,3
P100,two,3
P55,two,3
P79,uh,3
P101,uh,3
P18,uh,5
P145,uh,4
P119,uh,3
P151,uh,3
P26,uh,3
P83,uh,3
P29,uh,3
P56,uh,4
P96,uh,3
P42,uh,3
P92,uh,2
P57,umbrella,3
P127,umbrella,3
P113,umbrella,4
P68,umbrella,3
P142,umbrella,3
P149,umbrella,5
P51,umbrella,4
P7,umbrella,4
P37,umbrella,3
P89,umbrella,3
P12,umbrella,4
P137,umbrella,3
P22,umbrella,3
P126,umbrella,4
P77,uncle,1
P104,uncle,1
P64,uncle,1
P91,uncle,1
P156,uncle,1
P71,uncle,2
P23,uncle,1
P43,uncle,1
P147,uncle,1
P106,uncle,1
P25,uncle,1
P50,uncle,1
P133,uncle,1
P159,uncle,1
P95,under,4
P154,under,1
P16,under,2
P74,under,3
P139,under,4
P111,under,2
P93,under,4
P45,under,3
P161,under,3
P130,under,2
P120,under,3
P30,under,4
P143,under,2
P11,under,3
P66,under,4
P81,under,3
P153,until,3
P48,until,3
P70,until,2
P46,until,4
P112,until,3
P164,until,3
P60,until,3
P99,until,3
P107,until,3
P122,until,3
P10,until,3
P109,until,3
P21,until,3
P79,up,3
P101,up,3
P18,up,3
P145,up,4
P119,up,3
P151,up,2
P26,up,3
P83,up,3
P29,up,3
P56,up,3
P96,up,3
P42,up,3
P92,up,4
P77,upon,3
P104,upon,3
P64,upon,3
P91,upon,4
P156,upon,3
P71,upon,2
P23,upon,3
P43,upon,3
P147,upon,3
P106,upon,3
P25,upon,3
P50,upon,2
P133,upon,3
P159,upon,3
P62,upstairs,2
P146,upstairs,3
P125,upstairs,3
P90,upstairs,4
P53,upstairs,2
P118,upstairs,2
P84,upstairs,3
P69,upstairs,4
P86,upstairs,3
P36,upstairs,3
P134,upstairs,3
P160,upstairs,2
P121,upstairs,3
P19,upstairs,3
P35,upstairs,3
P140,us,4
P116,us,3
P158,us,4
P82,us,4
P110,us,2
P141,us,3
P73,us,4
P128,us,4
P17,us,3
P20,us,3
P98,us,3
P3,us,3
P100,us,4
P55,us,3
P77,use,3
P104,use,3
P64,use,3
P91,use,2
P156,use,3
P71,use,4
P23,use,3
P43,use,3
P147,use,3
P106,use,3
P25,use,3
P50,use,4
P133,use,3
P159,use,2
P124,used,2
P1,used,4
P80,used,3
P34,used,3
P49,used,3
P76,used,1
P94,used,3
P40,used,3
P54,used,1
P58,used,3
P97,very,3
P14,very,3
P59,very,3
P78,very,3
P61,very,3
P13,very,3
P38,very,3
P6,very,4
P47,very,3
P31,very,3
P135,voice,3
P117,voice,3
P132,voice,4
P102,voice,3
P138,voice,3
P108,voice,3
P9,voice,2
P67,voice,2
P28,voice,4
P4,voice,4
P150,voice,4
P52,voice,4
P75,voice,3
P103,voice,3
P41,voice,4
P62,wait,4
P146,wait,3
P125,wait,3
P90,wait,2
P53,wait,4
P118,wait,3
P84,wait,3
P69,wait,4
P86,wait,3
P36,wait,4
P134,wait,1
P160,wait,3
P121,wait,3
P19,wait,3
P35,wait,3
P140,waited,4
P116,waited,3
P158,waited,3
P82,waited,5
P110,waited,1
P141,waited,3
P73,waited,4
P128,waited,3
P17,waited,3
P20,waited,3
P98,waited,4
P3,waited,3
P100,waited,4
P55,waited,3
P140,waiting,3
P116,waiting,3
P158,waiting,3
P82,waiting,4
P110,waiting,3
P141,waiting,3
P73,waiting,4
P128,waiting,3
P17,waiting,3
P20,waiting,3
P98,waiting,4
P3,waiting,3
P100,waiting,4
P55,waiting,3
P131,wake,3
P44,wake,3
P32,wake,4
P72,wake,3
P24,wake,3
P163,wake,4
P155,wake,3
P144,wake,3
P88,wake,3
P15,wake,4
P148,wake,3
P115,wake,4
P5,wake,5
P65,wake,3
P105,wake,3
P57,walk,3
P127,walk,3
P113,walk,3
P68,walk,3
P142,walk,3
P149,walk,3
P51,walk,4
P7,walk,4
P37,walk,3
P89,walk,3
P12,walk,2
P137,walk,3
P22,walk,3
P126,walk,3
P140,walked,3
P116,walked,3
P158,walked,3
P82,walked,3
P110,walked,3
P141,walked,3
P73,walked,3
P128,walked,1
P17,walked,3
P20,walked,3
P98,walked,3
P3,walked,3
P100,walked,4
P55,walked,3
P57,walking,3
P127,walking,3
P113,walking,3
P68,walking,3
P142,walking,3
P149,walking,5
P51,walking,4
P7,walking,4
P37,walking,3
P89,walking,3
P12,walking,3
P137,walking,3
P22,walking,3
P126,walking,3
P57,wall,3
P127,wall,3
P113,wall,3
P68,wall,3
P142,wall,3
P149,wall,2
P51,wall,2
P7,wall,3
P37,wall,3
P89,wall,3
P12,wall,1
P137,wall,3
P22,wall,3
P126,wall,3
P124,want,3
P1,want,4
P80,want,3
P34,want,3
P49,want,1
P76,want,3
P94,want,3
P40,want,3
P54,want,2
P58,want,3
P57,wanted,3
P127,wanted,3
P113,wanted,4
P68,wanted,2
P142,wanted,3
P149,wanted,3
P51,wanted,2
P7,wanted,3
P37,wanted,3
P89,wanted,3
P12,wanted,3
P137,wanted,3
P22,wanted,3
P126,wanted,3
P57,wants,3
P127,wants,3
P113,wants,3
P68,wants,3
P142,wants,3
P149,wants,3
P51,wants,2
P7,wants,3
P37,wants,3
P89,wants,3
P12,wants,3
P137,wants,3
P22,wants,3
P126,wants,3
P62,warm,5
P146,warm,2
P125,warm,4
P90,warm,2
P53,warm,3
P118,warm,4
P84,warm,4
P69,warm,3
P86,warm,5
P36,warm,5
P134,warm,5
P160,warm,3
P121,warm,2
P19,warm,3
P35,warm,3
P97,wash,3
P14,wash,4
P59,wash,3
P78,wash,4
P61,wash,3
P13,wash,4
P38,wash,2
P6,wash,4
P47,wash,3
P31,wash,3
P33,watch (action),3
P129,watch (action),3
P136,watch (action),3
P2,watch (action),3
P27,watch (action),1
P162,watch (action),3
P85,watch (action),3
P114,watch (action),2
P87,watch (action),2
P157,watch (action),3
P8,watch (action),3
P152,watch (action),4
P123,watch (action),2
P63,watch (action),3
P39,watch (action),3
P153,watch (as in wristwatch),2
P48,watch (as in wristwatch),3
P70,watch (as in wristwatch),3
P46,watch (as in wristwatch),2
P112,watch (as in wristwatch),2
P164,watch (as in wristwatch),2
P60,watch (as in wristwatch),2
P99,watch (as in wristwatch),2
P107,watch (as in wristwatch),2
P122,watch (as in wristwatch),3
P10,watch (as in wristwatch),3
P109,watch (as in wristwatch),3
P21,watch (as in wristwatch),2
P95,watched,4
P154,watched,2
P16,watched,3
P74,watched,2
P139,watched,2
P111,watched,3
P93,watched,3
P45,watched,3
P161,watched,3
P130,watched,2
P120,watched,3
P30,watched,2
P143,watched,2
P11,watched,3
P66,watched,3
P81,watched,3
P131,watching,3
P44,watching,4
P32,watching,2
P72,watching,2
P24,watching,3
P163,watching,2
P155,watching,4
P144,watching,3
P88,watching,3
P15,watching,4
P148,watching,3
P115,watching,4
P5,watching,2
P65,watching,3
P105,watching,3
P33,water,4
P129,water,3
P136,water,4
P2,water,4
P27,water,4
P162,water,3
P85,water,3
P114,water,4
P87,water,3
P157,water,3
P8,water,3
P152,water,5
P123,water,3
P63,water,4
P39,water,4
P77,waved,3
P104,waved,3
P64,waved,4
P91,waved,3
P156,waved,3
P71,waved,3
P23,waved,3
P43,waved,4
P147,waved,4
P106,waved,4
P25,waved,3
P50,waved,2
P133,waved,3
P159,waved,4
P33,way,3
P129,way,3
P136,way,3
P2,way,3
P27,way,3
P162,way,3
P85,way,4
P114,way,4
P87,way,3
P157,way,3
P8,way,3
P152,way,3
P123,way,3
P63,way,3
P39,way,3
P140,we,4
P116,we,3
P158,we,4
P82,we,5
P110,we,4
P141,we,4
P73,we,4
P128,we,4
P17,we,3
P20,we,3
P98,we,3
P3,we,3
P100,we,4
P55,we,4
P77,wear,3
P104,wear,3
P64,wear,4
P91,wear,3
P156,wear,4
P71,wear,3
P23,wear,3
P43,wear,3
P147,wear,4
P106,wear,3
P25,wear,3
P50,wear,4
P133,wear,3
P159,wear,4
P135,wearing,3
P117,wearing,3
P132,wearing,3
P102,wearing,3
P138,wearing,3
P108,wearing,4
P9,wearing,4
P67,wearing,4
P28,wearing,5
P4,wearing,3
P150,wearing,4
P52,wearing,4
P75,wearing,3
P103,wearing,4
P41,wearing,2
P135,wee,2
P117,wee,4
P132,wee,4
P102,wee,3
P138,wee,4
P108,wee,1
P9,wee,4
P67,wee,2
P28,wee,3
P4,wee,3
P150,wee,4
P52,wee,4
P75,wee,1
P103,wee,5
P41,wee,2
P131,week,4
P44,week,3
P32,week,3
P72,week,3
P24,week,3
P163,week,3
P155,week,3
P144,week,3
P88,week,3
P15,week,3
P148,week,3
P115,week,3
P5,week,3
P65,week,3
P105,week,3
P57,well (as in good),3
P127,well (as in good),3
P113,well (as in good),4
P68,well (as in good),3
P142,well (as in good),4
P149,well (as in good),5
P51,well (as in good),3
P7,well (as in good),3
P37,well (as in good),4
P89,well (as in good),3
P12,well (as in good),2
P137,well (as in good),3
P22,well (as in good),3
P126,well (as in good),3
P97,well (water),3
P14,well (water),3
P59,well (water),3
P78,well (water),3
P61,well (water),3
P13,well (water),4
P38,well (water),3
P6,well (water),4
P47,well (water),3
P31,well (water),3
P57,went,3
P127,went,3
P113,went,3
P68,went,3
P142,went,3
P149,went,4
P51,went,3
P7,went,3
P37,went,3
P89,went,3
P12,went,3
P137,went,3
P22,went,3
P126,went,3
P131,were,3
P44,were,4
P32,were,3
P72,were,3
P24,were,3
P163,were,3
P155,were,3
P144,were,3
P88,were,3
P15,were,3
P148,were,3
P115,were,3
P5,were,2
P65,were,3
P105,were,3
P135,wet,3
P117,wet,4
P132,wet,3
P102,wet,4
P138,wet,3
P108,wet,3
P9,wet,5
P67,wet,3
P28,wet,5
P4,wet,4
P150,wet,4
P52,wet,3
P75,wet,3
P103,wet,4
P41,wet,5
P140,whatever,5
P116,whatever,4
P158,whatever,3
P82,whatever,2
P110,whatever,3
P141,whatever,3
P73,whatever,2
P128,whatever,2
P17,whatever,3
P20,whatever,4
P98,whatever,3
P3,whatever,3
P100,whatever,4
P55,whatever,3
P33,wheels,2
P129,wheels,2
P136,wheels,1
P2,wheels,2
P27,wheels,2
P162,wheels,1
P85,wheels,1
P114,wheels,2
P87,wheels,3
P157,wheels,2
P8,wheels,2
P152,wheels,2
P123,wheels,3
P63,wheels,2
P39,wheels,3
P140,which,3
P116,which,3
P158,which,3
P82,which,3
P110,which,3
P141,which,4
P73,which,2
P128,which,4
P17,which,3
P20,which,3
P98,which,3
P3,which,3
P100,which,3
P55,which,3
P97,while,3
P14,while,3
P59,while,3
P78,while,3
P61,while,3
P13,while,3
P38,while,4
P6,while,4
P47,while,3
P31,while,3
P135,whiskers,3
P117,whiskers,2
P132,whiskers,3
P102,whiskers,3
P138,whiskers,3
P108,whiskers,4
P9,whiskers,3
P67,whiskers,3
P28,whiskers,2
P4,whiskers,3
P150,whiskers,4
P52,whiskers,2
P75,whiskers,1
P103,whiskers,1
P41,whiskers,1
P131,whispered,3
P44,whispered,4
P32,whispered,4
P72,whispered,4
P24,whispered,4
P163,whispered,4
P155,whispered,5
P144,whispered,4
P88,whispered,5
P15,whispered,5
P148,whispered,4
P115,whispered,4
P5,whispered,3
P65,whispered,4
P105,whispered,3
P124,whistle,4
P1,whistle,2
P80,whistle,3
P34,whistle,4
P49,whistle,2
P76,whistle,2
P94,whistle,4
P40,whistle,2
P54,whistle,3
P58,whistle,3
P77,white,3
P104,white,3
P64,white,3
P91,white,4
P156,white,2
P71,white,3
P23,white,3
P43,white,3
P147,white,4
P106,white,3
P25,white,3
P50,white,3
P133,white,4
P159,white,3
P124,whole,3
P1,whole,4
P80,whole,3
P34,whole,3
P49,whole,3
P76,whole,3
P94,whole,3
P40,whole,3
P54,whole,3
P58,whole,3
P124,whoo,4
P1,whoo,4
P80,whoo,3
P34,whoo,4
P49,whoo,1
P76,whoo,3
P94,whoo,4
P40,whoo,3
P54,whoo,5
P58,whoo,3
P97,whose,3
P14,whose,3
P59,whose,3
P78,whose,3
P61,whose,3
P13,whose,3
P38,whose,3
P6,whose,2
P47,whose,3
P31,whose,3
P77,why,3
P104,why,3
P64,why,3
P91,why,3
P156,why,4
P71,why,4
P23,why,3
P43,why,4
P147,why,3
P106,why,3
P25,why,3
P50,why,4
P133,why,3
P159,why,3
P95,wide,5
P154,wide,4
P16,wide,2
P74,wide,2
P139,wide,2
P111,wide,2
P93,wide,3
P45,wide,3
P161,wide,3
P130,wide,1
P120,wide,3
P30,wide,4
P143,wide,3
P11,wide,3
P66,wide,3
P81,wide,3
P140,wife,5
P116,wife,5
P158,wife,5
P82,wife,5
P110,wife,5
P141,wife,5
P73,wife,5
P128,wife,5
P17,wife,5
P20,wife,5
P98,wife,5
P3,wife,5
P100,wife,5
P55,wife,5
P135,wild,1
P117,wild,2
P132,wild,3
P102,wild,4
P138,wild,3
P108,wild,5
P9,wild,2
P67,wild,2
P28,wild,3
P4,wild,2
P150,wild,2
P52,wild,3
P75,wild,1
P103,wild,2
P41,wild,2
P131,wind,3
P44,wind,4
P32,wind,3
P72,wind,4
P24,wind,4
P163,wind,4
P155,wind,4
P144,wind,2
P88,wind,4
P15,wind,4
P148,wind,4
P115,wind,3
P5,wind,4
P65,wind,4
P105,wind,3
P131,window,3
P44,window,4
P32,window,3
P72,window,3
P24,window,4
P163,window,4
P155,window,4
P144,window,3
P88,window,3
P15,window,4
P148,window,3
P115,window,3
P5,window,3
P65,window,4
P105,window,3
P77,windows,3
P104,windows,3
P64,windows,4
P91,windows,3
P156,windows,3
P71,windows,3
P23,windows,3
P43,windows,3
P147,windows,3
P106,windows,3
P25,windows,3
P50,windows,3
P133,windows,3
P159,windows,3
P62,wings,4
P146,wings,4
P125,wings,4
P90,wings,3
P53,wings,4
P118,wings,3
P84,wings,3
P69,wings,3
P86,wings,5
P36,wings,3
P134,wings,4
P160,wings,5
P121,wings,3
P19,wings,5
P35,wings,3
P62,winter,2
P146,winter,2
P125,winter,3
P90,winter,2
P53,winter,2
P118,winter,3
P84,winter,3
P69,winter,4
P86,winter,3
P36,winter,3
P134,winter,2
P160,winter,3
P121,winter,3
P19,winter,3
P35,winter,3
P57,wish,4
P127,wish,3
P113,wish,3
P68,wish,4
P142,wish,4
P149,wish,5
P51,wish,4
P7,wish,4
P37,wish,3
P89,wish,3
P12,wish,4
P137,wish,3
P22,wish,3
P126,wish,3
P97,wished,3
P14,wished,4
P59,wished,3
P78,wished,4
P61,wished,4
P13,wished,3
P38,wished,3
P6,wished,4
P47,wished,3
P31,wished,5
P140,without,3
P116,without,3
P158,without,3
P82,without,4
P110,without,3
P141,without,2
P73,without,2
P128,without,2
P17,without,3
P20,without,3
P98,without,3
P3,without,3
P100,without,3
P55,without,3
P33,woke,2
P129,woke,3
P136,woke,2
P2,woke,4
P27,woke,4
P162,woke,3
P85,woke,2
P114,woke,4
P87,woke,4
P157,woke,3
P8,woke,3
P152,woke,3
P123,woke,3
P63,woke,2
P39,woke,3
P95,wolf,5
P154,wolf,1
P16,wolf,2
P74,wolf,2
P139,wolf,1
P111,wolf,2
P93,wolf,2
P45,wolf,3
P161,wolf,2
P130,wolf,1
P120,wolf,1
P30,wolf,2
P143,wolf,2
P11,wolf,2
P66,wolf,2
P81,wolf,3
P62,woman,5
P146,woman,5
P125,woman,5
P90,woman,5
P53,woman,5
P118,woman,5
P84,woman,5
P69,woman,4
P86,woman,5
P36,woman,5
P134,woman,5
P160,woman,5
P121,woman,5
P19,woman,5
P35,woman,5
P95,wonder,5
P154,wonder,4
P16,wonder,2
P74,wonder,4
P139,wonder,4
P111,wonder,3
P93,wonder,3
P45,wonder,3
P161,wonder,3
P130,wonder,4
P120,wonder,3
P30,wonder,4
P143,wonder,4
P11,wonder,3
P66,wonder,4
P81,wonder,3
P97,wondered,3
P14,wondered,3
P59,wondered,4
P78,wondered,3
P61,wondered,3
P13,wondered,3
P38,wondered,3
P6,wondered,3
P47,wondered,3
P31,wondered,4
P79,wonderful,3
P101,wonderful,4
P18,wonderful,3
P145,wonderful,4
P119,wonderful,4
P151,wonderful,5
P26,wonderful,4
P83,wonderful,4
P29,wonderful,5
P56,wonderful,4
P96,wonderful,4
P42,wonderful,3
P92,wonderful,5
P79,wood,2
P101,wood,3
P18,wood,2
P145,wood,1
P119,wood,1
P151,wood,1
P26,wood,1
P83,wood,1
P29,wood,2
P56,wood,1
P96,wood,2
P42,wood,2
P92,wood,1
P57,woods,3
P127,woods,3
P113,woods,2
P68,woods,2
P142,woods,2
P149,woods,4
P51,woods,1
P7,woods,3
P37,woods,3
P89,woods,3
P12,woods,1
P137,woods,3
P22,woods,3
P126,woods,2
P131,woof,2
P44,woof,1
P32,woof,2
P72,woof,2
P24,woof,3
P163,woof,2
P155,woof,2
P144,woof,2
P88,woof,2
P15,woof,2
P148,woof,2
P115,woof,2
P5,woof,4
P65,woof,2
P105,woof,3
P131,word,3
P44,word,3
P32,word,3
P72,word,3
P24,word,3
P163,word,3
P155,word,3
P144,word,3
P88,word,4
P15,word,4
P148,word,3
P115,word,3
P5,word,2
P65,word,3
P105,word,3
P131,words,3
P44,words,3
P32,words,3
P72,words,2
P24,words,3
P163,words,3
P155,words,4
P144,words,3
P88,words,2
P15,words,2
P148,words,3
P115,words,3
P5,words,4
P65,words,3
P105,words,3
P95,work,4
P154,work,3
P16,work,2
P74,work,2
P139,work,2
P111,work,3
P93,work,2
P45,work,3
P161,work,2
P130,work,3
P120,work,3
P30,work,3
P143,work,2
P11,work,3
P66,work,4
P81,work,3
P33,worked,3
P129,worked,3
P136,worked,2
P2,worked,2
P27,worked,1
P162,worked,2
P85,worked,1
P114,worked,2
P87,worked,3
P157,worked,2
P8,worked,2
P152,worked,3
P123,worked,2
P63,worked,2
P39,worked,2
P124,working,3
P1,working,4
P80,working,3
P34,working,2
P49,working,1
P76,working,1
P94,working,3
P40,working,2
P54,working,2
P58,working,2
P57,world,3
P127,world,3
P113,world,3
P68,world,2
P142,world,3
P149,world,5
P51,world,3
P7,world,3
P37,world,3
P89,world,4
P12,world,2
P137,world,3
P22,world,3
P126,world,3
P77,worried,3
P104,worried,4
P64,worried,4
P91,worried,3
P156,worried,3
P71,worried,4
P23,worried,4
P43,worried,4
P147,worried,4
P106,worried,3
P25,worried,3
P50,worried,1
P133,worried,3
P159,worried,4
P153,worry,4
P48,worry,3
P70,worry,2
P46,worry,4
P112,worry,4
P164,worry,3
P60,worry,3
P99,worry,4
P107,worry,4
P122,worry,4
P10,worry,3
P109,worry,4
P21,worry,4
P153,would,2
P48,would,3
P70,would,2
P46,would,3
P112,would,3
P164,would,3
P60,would,3
P99,would,3
P107,would,3
P122,would,3
P10,would,3
P109,would,3
P21,would,3
P57,wow,3
P127,wow,3
P113,wow,3
P68,wow,3
P142,wow,4
P149,wow,4
P51,wow,4
P7,wow,4
P37,wow,3
P89,wow,3
P12,wow,3
P137,wow,3
P22,wow,3
P126,wow,3
P57,wren,3
P127,wren,3
P113,wren,3
P68,wren,3
P142,wren,2
P149,wren,4
P51,wren,3
P7,wren,3
P37,wren,3
P89,wren,3
P12,wren,1
P137,wren,4
P22,wren,3
P126,wren,4
P131,write,3
P44,write,2
P32,write,4
P72,write,4
P24,write,4
P163,write,3
P155,write,4
P144,write,3
P88,write,4
P15,write,4
P148,write,4
P115,write,3
P5,write,2
P65,write,3
P105,write,3
P140,writing,3
P116,writing,3
P158,writing,4
P82,writing,5
P110,writing,3
P141,writing,4
P73,writing,4
P128,writing,4
P17,writing,4
P20,writing,3
P98,writing,3
P3,writing,3
P100,writing,4
P55,writing,3
P33,wrong,2
P129,wrong,3
P136,wrong,2
P2,wrong,3
P27,wrong,1
P162,wrong,3
P85,wrong,3
P114,wrong,4
P87,wrong,3
P157,wrong,3
P8,wrong,2
P152,wrong,3
P123,wrong,3
P63,wrong,3
P39,wrong,2
P33,wrote,2
P129,wrote,3
P136,wrote,4
P2,wrote,2
P27,wrote,4
P162,wrote,3
P85,wrote,3
P114,wrote,4
P87,wrote,3
P157,wrote,3
P8,wrote,3
P152,wrote,3
P123,wrote,3
P63,wrote,3
P39,wrote,3
P62,yard,1
P146,yard,3
P125,yard,3
P90,yard,2
P53,yard,1
P118,yard,3
P84,yard,2
P69,yard,2
P86,yard,1
P36,yard,2
P134,yard,1
P160,yard,4
P121,yard,2
P19,yard,3
P35,yard,3
P124,year,3
P1,year,4
P80,year,3
P34,year,3
P49,year,3
P76,year,3
P94,year,3
P40,year,3
P54,year,3
P58,year,3
P95,years,3
P154,years,3
P16,years,2
P74,years,1
P139,years,3
P111,years,4
P93,years,3
P45,years,3
P161,years,3
P130,years,3
P120,years,3
P30,years,3
P143,years,4
P11,years,3
P66,years,3
P81,years,3
P140,yelled,2
P116,yelled,4
P158,yelled,3
P82,yelled,1
P110,yelled,1
P141,yelled,1
P73,yelled,3
P128,yelled,2
P17,yelled,2
P20,yelled,1
P98,yelled,2
P3,yelled,2
P100,yelled,2
P55,yelled,2
P57,yellow,3
P127,yellow,3
P113,yellow,3
P68,yellow,4
P142,yellow,4
P149,yellow,4
P51,yellow,3
P7,yellow,4
P37,yellow,4
P89,yellow,3
P12,yellow,3
P137,yellow,3
P22,yellow,3
P126,yellow,3
P57,yes,3
P127,yes,3
P113,yes,3
P68,yes,3
P142,yes,3
P149,yes,4
P51,yes,3
P7,yes,3
P37,yes,3
P89,yes,3
P12,yes,3
P137,yes,3
P22,yes,3
P126,yes,3
P135,yet,3
P117,yet,3
P132,yet,3
P102,yet,3
P138,yet,3
P108,yet,2
P9,yet,2
P67,yet,2
P28,yet,2
P4,yet,3
P150,yet,3
P52,yet,4
P75,yet,3
P103,yet,3
P41,yet,3
P62,you,5
P146,you,3
P125,you,3
P90,you,3
P53,you,1
P118,you,2
P84,you,3
P69,you,3
P86,you,3
P36,you,1
P134,you,3
P160,you,3
P121,you,3
P19,you,3
P35,you,3
P97,young,3
P14,young,3
P59,young,3
P78,young,3
P61,young,3
P13,young,4
P38,young,3
P6,young,4
P47,young,3
P31,young,4
P140,your,3
P116,your,3
P158,your,3
P82,your,4
P110,your,4
P141,your,3
P73,your,4
P128,your,2
P17,your,3
P20,your,3
P98,your,3
P3,your,3
P100,your,4
P55,your,3
P135,yourself,5
P117,yourself,3
P132,yourself,3
P102,yourself,3
P138,yourself,3
P108,yourself,2
P9,yourself,4
P67,yourself,3
P28,yourself,3
P4,yourself,3
P150,yourself,3
P52,yourself,4
P75,yourself,4
P103,yourself,3
P41,yourself,4
P57,zoo,3
P127,zoo,3
P113,zoo,2
P68,zoo,1
P142,zoo,3
P149,zoo,1
P51,zoo,4
P7,zoo,3
P37,zoo,3
P89,zoo,3
P12,zoo,1
P137,zoo,3
P22,zoo,3
P126,zoo,3
P168,aboard,4
P169,aboard,3
P181,aboard,2
P183,aboard,3
P186,aboard,2
P198,aboard,2
P216,aboard,3
P241,aboard,2
P254,aboard,3
P260,aboard,3
P264,aboard,2
P267,aboard,3
P305,aboard,3
P328,aboard,3
P211,accident,3
P231,accident,2
P240,accident,3
P246,accident,2
P265,accident,4
P280,accident,3
P284,accident,3
P291,accident,2
P300,accident,5
P313,accident,3
P314,accident,3
P315,accident,3
P321,accident,3
P335,accident,3
P191,act (part of a play),3
P212,act (part of a play),3
P219,act (part of a play),4
P236,act (part of a play),4
P256,act (part of a play),3
P257,act (part of a play),3
P273,act (part of a play),3
P275,act (part of a play),3
P283,act (part of a play),3
P294,act (part of a play),3
P308,act (part of a play),3
P327,act (part of a play),3
P334,act (part of a play),3
P166,act (to take action),3
P167,act (to take action),3
P178,act (to take action),3
P180,act (to take action),2
P201,act (to take action),3
P203,act (to take action),2
P248,act (to take action),3
P249,act (to take action),3
P251,act (to take action),3
P253,act (to take action),2
P277,act (to take action),2
P325,act (to take action),2
P332,act (to take action),3
P165,adopted,3
P171,adopted,3
P187,adopted,5
P194,adopted,3
P220,adopted,3
P222,adopted,3
P225,adopted,3
P235,adopted,4
P263,adopted,3
P271,adopted,3
P293,adopted,3
P322,adopted,3
P324,adopted,3
P326,adopted,3
P333,adopted,3
P191,adventure,2
P212,adventure,3
P219,adventure,3
P236,adventure,2
P256,adventure,3
P257,adventure,4
P273,adventure,4
P275,adventure,3
P283,adventure,2
P294,adventure,3
P308,adventure,2
P327,adventure,2
P334,adventure,3
P166,agree,3
P167,agree,3
P178,agree,3
P180,agree,3
P201,agree,3
P203,agree,4
P248,agree,3
P249,agree,4
P251,agree,3
P253,agree,3
P277,agree,3
P325,agree,3
P332,agree,3
P173,airplanes,2
P176,airplanes,3
P184,airplanes,3
P204,airplanes,3
P221,airplanes,2
P237,airplanes,3
P239,airplanes,3
P259,airplanes,3
P262,airplanes,3
P269,airplanes,4
P279,airplanes,2
P285,airplanes,2
P303,airplanes,3
P316,airplanes,3
P175,airport,3
P185,airport,3
P188,airport,2
P195,airport,3
P196,airport,2
P215,airport,3
P218,airport,3
P242,airport,4
P243,airport,2
P276,airport,3
P295,airport,3
P306,airport,2
P307,airport,3
P317,airport,2
P172,AJ,1
