book_id,review_id,n_female_token,n_male_token,n_reviews_total,n_reviews_gendered,prop_review_gendered,mean_rating
L166,74838,0,2,430,144,0.33488372093023255,4.674418604651163
L166,74839,0,1,430,144,0.33488372093023255,4.674418604651163
L166,76346,0,1,430,144,0.33488372093023255,4.674418604651163
L166,76347,1,0,430,144,0.33488372093023255,4.674418604651163
L166,76348,1,0,430,144,0.33488372093023255,4.674418604651163
L166,76351,0,1,430,144,0.33488372093023255,4.674418604651163
L166,76353,0,1,430,144,0.33488372093023255,4.674418604651163
L166,76506,0,1,430,144,0.33488372093023255,4.674418604651163
L166,76507,0,1,430,144,0.33488372093023255,4.674418604651163
L166,76510,1,0,430,144,0.33488372093023255,4.674418604651163
L166,76512,1,0,430,144,0.33488372093023255,4.674418604651163
L166,76513,0,1,430,144,0.33488372093023255,4.674418604651163
L166,77164,2,0,430,144,0.33488372093023255,4.674418604651163
L166,77165,0,2,430,144,0.33488372093023255,4.674418604651163
L166,77167,0,1,430,144,0.33488372093023255,4.674418604651163
L166,77168,0,1,430,144,0.33488372093023255,4.674418604651163
L166,77172,1,0,430,144,0.33488372093023255,4.674418604651163
L167,912,0,1,178,59,0.33146067415730335,4.724719101123595
L167,913,1,0,178,59,0.33146067415730335,4.724719101123595
L167,916,1,0,178,59,0.33146067415730335,4.724719101123595
L167,919,1,0,178,59,0.33146067415730335,4.724719101123595
L167,3395,0,1,178,59,0.33146067415730335,4.724719101123595
L167,3401,0,2,178,59,0.33146067415730335,4.724719101123595
L167,3403,0,1,178,59,0.33146067415730335,4.724719101123595
L167,5846,3,0,178,59,0.33146067415730335,4.724719101123595
L167,5847,0,1,178,59,0.33146067415730335,4.724719101123595
L167,8226,1,0,178,59,0.33146067415730335,4.724719101123595
L167,8231,0,1,178,59,0.33146067415730335,4.724719101123595
L167,10572,1,0,178,59,0.33146067415730335,4.724719101123595
L167,12893,0,2,178,59,0.33146067415730335,4.724719101123595
L167,12894,0,1,178,59,0.33146067415730335,4.724719101123595
L167,12895,0,2,178,59,0.33146067415730335,4.724719101123595
L167,15184,0,1,178,59,0.33146067415730335,4.724719101123595
L167,15186,0,1,178,59,0.33146067415730335,4.724719101123595
L167,17451,0,1,178,59,0.33146067415730335,4.724719101123595
L167,17452,1,0,178,59,0.33146067415730335,4.724719101123595
L167,17453,0,2,178,59,0.33146067415730335,4.724719101123595
L167,19668,0,1,178,59,0.33146067415730335,4.724719101123595
L167,19669,0,1,178,59,0.33146067415730335,4.724719101123595
L167,19671,2,0,178,59,0.33146067415730335,4.724719101123595
L167,19672,0,1,178,59,0.33146067415730335,4.724719101123595
L167,19675,0,1,178,59,0.33146067415730335,4.724719101123595
L167,19676,0,1,178,59,0.33146067415730335,4.724719101123595
L167,19677,0,2,178,59,0.33146067415730335,4.724719101123595
L167,21853,0,1,178,59,0.33146067415730335,4.724719101123595
L167,21854,0,1,178,59,0.33146067415730335,4.724719101123595
L167,21857,1,0,178,59,0.33146067415730335,4.724719101123595
L167,21859,0,1,178,59,0.33146067415730335,4.724719101123595
L167,24007,1,0,178,59,0.33146067415730335,4.724719101123595
L167,24008,1,0,178,59,0.33146067415730335,4.724719101123595
L167,24011,1,0,178,59,0.33146067415730335,4.724719101123595
L167,24012,0,1,178,59,0.33146067415730335,4.724719101123595
L167,26128,0,1,178,59,0.33146067415730335,4.724719101123595
L167,26133,1,0,178,59,0.33146067415730335,4.724719101123595
L167,26134,1,1,178,59,0.33146067415730335,4.724719101123595
L167,26135,0,1,178,59,0.33146067415730335,4.724719101123595
L167,28183,0,1,178,59,0.33146067415730335,4.724719101123595
L167,28186,0,1,178,59,0.33146067415730335,4.724719101123595
L167,28187,0,1,178,59,0.33146067415730335,4.724719101123595
L167,28189,0,1,178,59,0.33146067415730335,4.724719101123595
L167,30186,0,2,178,59,0.33146067415730335,4.724719101123595
L167,30195,0,1,178,59,0.33146067415730335,4.724719101123595
L167,32146,1,1,178,59,0.33146067415730335,4.724719101123595
L167,32147,0,1,178,59,0.33146067415730335,4.724719101123595
L167,32150,2,0,178,59,0.33146067415730335,4.724719101123595
L167,32152,1,0,178,59,0.33146067415730335,4.724719101123595
L167,34075,1,0,178,59,0.33146067415730335,4.724719101123595
L167,34078,0,1,178,59,0.33146067415730335,4.724719101123595
L167,35958,0,3,178,59,0.33146067415730335,4.724719101123595
L167,35961,0,1,178,59,0.33146067415730335,4.724719101123595
L167,35965,2,0,178,59,0.33146067415730335,4.724719101123595
L167,37776,2,0,178,59,0.33146067415730335,4.724719101123595
L167,37778,0,1,178,59,0.33146067415730335,4.724719101123595
L167,37779,1,0,178,59,0.33146067415730335,4.724719101123595
L167,37781,0,1,178,59,0.33146067415730335,4.724719101123595
L167,37782,1,0,178,59,0.33146067415730335,4.724719101123595
L168,2381,1,0,324,93,0.28703703703703703,4.537037037037037
L168,2387,0,1,324,93,0.28703703703703703,4.537037037037037
L168,2390,1,0,324,93,0.28703703703703703,4.537037037037037
L168,4855,0,1,324,93,0.28703703703703703,4.537037037037037
L168,7268,3,0,324,93,0.28703703703703703,4.537037037037037
L168,7269,1,0,324,93,0.28703703703703703,4.537037037037037
L168,7272,0,1,324,93,0.28703703703703703,4.537037037037037
L168,9639,1,0,324,93,0.28703703703703703,4.537037037037037
L168,9641,0,1,324,93,0.28703703703703703,4.537037037037037
L168,11977,1,0,324,93,0.28703703703703703,4.537037037037037
L168,14270,0,1,324,93,0.28703703703703703,4.537037037037037
L168,14271,1,0,324,93,0.28703703703703703,4.537037037037037
L168,14273,2,0,324,93,0.28703703703703703,4.537037037037037
L168,14275,1,0,324,93,0.28703703703703703,4.537037037037037
L168,16554,1,0,324,93,0.28703703703703703,4.537037037037037
L168,18779,1,0,324,93,0.28703703703703703,4.537037037037037
L168,18785,2,0,324,93,0.28703703703703703,4.537037037037037
L168,20976,2,0,324,93,0.28703703703703703,4.537037037037037
L168,20979,1,0,324,93,0.28703703703703703,4.537037037037037
L168,23136,1,0,324,93,0.28703703703703703,4.537037037037037
L168,23138,0,2,324,93,0.28703703703703703,4.537037037037037
L168,23144,1,0,324,93,0.28703703703703703,4.537037037037037
L168,25259,1,0,324,93,0.28703703703703703,4.537037037037037
L168,25264,0,2,324,93,0.28703703703703703,4.537037037037037
L168,25266,1,0,324,93,0.28703703703703703,4.537037037037037
L168,25267,0,1,324,93,0.28703703703703703,4.537037037037037
L168,27342,1,0,324,93,0.28703703703703703,4.537037037037037
L168,27344,1,0,324,93,0.28703703703703703,4.537037037037037
L168,27345,2,0,324,93,0.28703703703703703,4.537037037037037
L168,27347,0,1,324,93,0.28703703703703703,4.537037037037037
L168,29354,0,1,324,93,0.28703703703703703,4.537037037037037
L168,29356,1,0,324,93,0.28703703703703703,4.537037037037037
L168,29360,1,0,324,93,0.28703703703703703,4.537037037037037
L168,33271,0,1,324,93,0.28703703703703703,4.537037037037037
L168,35181,1,0,324,93,0.28703703703703703,4.537037037037037
L168,35189,1,0,324,93,0.28703703703703703,4.537037037037037
L168,37032,1,0,324,93,0.28703703703703703,4.537037037037037
L168,37034,1,1,324,93,0.28703703703703703,4.537037037037037
L168,38822,0,2,324,93,0.28703703703703703,4.537037037037037
L168,38827,1,0,324,93,0.28703703703703703,4.537037037037037
L168,40598,1,2,324,93,0.28703703703703703,4.537037037037037
L168,40600,2,0,324,93,0.28703703703703703,4.537037037037037
L168,42382,0,1,324,93,0.28703703703703703,4.537037037037037
L168,42383,0,2,324,93,0.28703703703703703,4.537037037037037
L168,44126,3,1,324,93,0.28703703703703703,4.537037037037037
L168,44130,0,1,324,93,0.28703703703703703,4.537037037037037
L168,44134,1,0,324,93,0.28703703703703703,4.537037037037037
L168,45860,0,1,324,93,0.28703703703703703,4.537037037037037
L168,45866,0,1,324,93,0.28703703703703703,4.537037037037037
L168,45869,0,1,324,93,0.28703703703703703,4.537037037037037
L168,47596,0,2,324,93,0.28703703703703703,4.537037037037037
L168,49299,2,0,324,93,0.28703703703703703,4.537037037037037
L168,49301,0,1,324,93,0.28703703703703703,4.537037037037037
L168,49302,0,2,324,93,0.28703703703703703,4.537037037037037
L168,49306,0,1,324,93,0.28703703703703703,4.537037037037037
L168,50988,0,1,324,93,0.28703703703703703,4.537037037037037
L168,50992,0,1,324,93,0.28703703703703703,4.537037037037037
L168,52664,1,1,324,93,0.28703703703703703,4.537037037037037
L168,52665,1,0,324,93,0.28703703703703703,4.537037037037037
L168,52666,1,0,324,93,0.28703703703703703,4.537037037037037
L168,52669,1,0,324,93,0.28703703703703703,4.537037037037037
L168,52671,0,1,324,93,0.28703703703703703,4.537037037037037
L168,54328,0,1,324,93,0.28703703703703703,4.537037037037037
L168,54329,2,0,324,93,0.28703703703703703,4.537037037037037
L168,54332,1,0,324,93,0.28703703703703703,4.537037037037037
L168,54333,0,1,324,93,0.28703703703703703,4.537037037037037
L168,54335,2,0,324,93,0.28703703703703703,4.537037037037037
L168,54336,0,2,324,93,0.28703703703703703,4.537037037037037
L168,55974,0,1,324,93,0.28703703703703703,4.537037037037037
L168,55976,1,0,324,93,0.28703703703703703,4.537037037037037
L168,55979,2,0,324,93,0.28703703703703703,4.537037037037037
L168,55980,0,1,324,93,0.28703703703703703,4.537037037037037
L168,55982,1,0,324,93,0.28703703703703703,4.537037037037037
L168,55983,0,1,324,93,0.28703703703703703,4.537037037037037
L168,57604,0,1,324,93,0.28703703703703703,4.537037037037037
L168,57607,1,0,324,93,0.28703703703703703,4.537037037037037
L168,57609,0,2,324,93,0.28703703703703703,4.537037037037037
L168,57610,1,0,324,93,0.28703703703703703,4.537037037037037
L168,57612,1,0,324,93,0.28703703703703703,4.537037037037037
L168,59224,0,1,324,93,0.28703703703703703,4.537037037037037
L168,59225,0,1,324,93,0.28703703703703703,4.537037037037037
L168,59226,1,0,324,93,0.28703703703703703,4.537037037037037
L168,59227,0,2,324,93,0.28703703703703703,4.537037037037037
L168,59230,0,1,324,93,0.28703703703703703,4.537037037037037
L168,59232,1,0,324,93,0.28703703703703703,4.537037037037037
L168,59233,0,1,324,93,0.28703703703703703,4.537037037037037
L168,60811,0,2,324,93,0.28703703703703703,4.537037037037037
L168,60813,0,1,324,93,0.28703703703703703,4.537037037037037
L168,60819,0,1,324,93,0.28703703703703703,4.537037037037037
L168,60820,1,0,324,93,0.28703703703703703,4.537037037037037
L168,62381,1,0,324,93,0.28703703703703703,4.537037037037037
L168,62384,2,0,324,93,0.28703703703703703,4.537037037037037
L168,63933,1,0,324,93,0.28703703703703703,4.537037037037037
L169,3805,1,0,20,3,0.15,4.55
L169,3813,0,1,20,3,0.15,4.55
L169,3814,2,0,20,3,0.15,4.55
L170,931,0,2,97,31,0.31958762886597936,4.752577319587629
L170,935,1,0,97,31,0.31958762886597936,4.752577319587629
L170,3424,0,1,97,31,0.31958762886597936,4.752577319587629
L170,5860,0,1,97,31,0.31958762886597936,4.752577319587629
L170,8247,0,2,97,31,0.31958762886597936,4.752577319587629
L170,8249,0,1,97,31,0.31958762886597936,4.752577319587629
L170,8250,2,0,97,31,0.31958762886597936,4.752577319587629
L170,8251,0,1,97,31,0.31958762886597936,4.752577319587629
L170,10588,0,2,97,31,0.31958762886597936,4.752577319587629
L170,10590,0,1,97,31,0.31958762886597936,4.752577319587629
L170,10595,0,1,97,31,0.31958762886597936,4.752577319587629
L170,10597,0,1,97,31,0.31958762886597936,4.752577319587629
L170,12906,1,0,97,31,0.31958762886597936,4.752577319587629
L170,12908,0,1,97,31,0.31958762886597936,4.752577319587629
L170,15200,1,0,97,31,0.31958762886597936,4.752577319587629
L170,15203,0,1,97,31,0.31958762886597936,4.752577319587629
L170,15204,0,1,97,31,0.31958762886597936,4.752577319587629
L170,15207,2,0,97,31,0.31958762886597936,4.752577319587629
L170,15209,0,1,97,31,0.31958762886597936,4.752577319587629
L170,17466,0,2,97,31,0.31958762886597936,4.752577319587629
L170,17468,0,1,97,31,0.31958762886597936,4.752577319587629
L170,17470,0,1,97,31,0.31958762886597936,4.752577319587629
L170,17471,1,0,97,31,0.31958762886597936,4.752577319587629
L170,17473,0,1,97,31,0.31958762886597936,4.752577319587629
L170,19689,1,0,97,31,0.31958762886597936,4.752577319587629
L170,19692,0,2,97,31,0.31958762886597936,4.752577319587629
L170,19695,0,2,97,31,0.31958762886597936,4.752577319587629
L170,19696,0,2,97,31,0.31958762886597936,4.752577319587629
L170,21873,0,1,97,31,0.31958762886597936,4.752577319587629
L170,21874,0,1,97,31,0.31958762886597936,4.752577319587629
L170,21875,0,1,97,31,0.31958762886597936,4.752577319587629
L171,1264,1,0,118,36,0.3050847457627119,4.745762711864407
L171,1265,0,1,118,36,0.3050847457627119,4.745762711864407
L171,1269,1,0,118,36,0.3050847457627119,4.745762711864407
L171,3745,0,1,118,36,0.3050847457627119,4.745762711864407
L171,3746,1,0,118,36,0.3050847457627119,4.745762711864407
L171,3753,0,1,118,36,0.3050847457627119,4.745762711864407
L171,3754,1,0,118,36,0.3050847457627119,4.745762711864407
L171,6188,1,0,118,36,0.3050847457627119,4.745762711864407
L171,6189,0,1,118,36,0.3050847457627119,4.745762711864407
L171,6193,0,2,118,36,0.3050847457627119,4.745762711864407
L171,6196,1,0,118,36,0.3050847457627119,4.745762711864407
L171,8578,0,1,118,36,0.3050847457627119,4.745762711864407
L171,8582,0,1,118,36,0.3050847457627119,4.745762711864407
L171,10921,0,1,118,36,0.3050847457627119,4.745762711864407
L171,13236,1,0,118,36,0.3050847457627119,4.745762711864407
L171,13241,0,4,118,36,0.3050847457627119,4.745762711864407
L171,15531,1,0,118,36,0.3050847457627119,4.745762711864407
L171,15534,2,2,118,36,0.3050847457627119,4.745762711864407
L171,15536,0,2,118,36,0.3050847457627119,4.745762711864407
L171,17786,2,0,118,36,0.3050847457627119,4.745762711864407
L171,17790,0,1,118,36,0.3050847457627119,4.745762711864407
L171,17791,0,1,118,36,0.3050847457627119,4.745762711864407
L171,17792,0,1,118,36,0.3050847457627119,4.745762711864407
L171,19998,0,1,118,36,0.3050847457627119,4.745762711864407
L171,20000,1,0,118,36,0.3050847457627119,4.745762711864407
L171,20001,0,1,118,36,0.3050847457627119,4.745762711864407
L171,20005,0,1,118,36,0.3050847457627119,4.745762711864407
L171,20006,0,1,118,36,0.3050847457627119,4.745762711864407
L171,22181,0,2,118,36,0.3050847457627119,4.745762711864407
L171,22183,1,0,118,36,0.3050847457627119,4.745762711864407
L171,22186,0,1,118,36,0.3050847457627119,4.745762711864407
L171,24320,1,0,118,36,0.3050847457627119,4.745762711864407
L171,24322,0,1,118,36,0.3050847457627119,4.745762711864407
L171,26426,1,0,118,36,0.3050847457627119,4.745762711864407
L171,26427,2,0,118,36,0.3050847457627119,4.745762711864407
L171,26431,1,0,118,36,0.3050847457627119,4.745762711864407
L172,1834,0,1,390,67,0.1717948717948718,4.735897435897436
L172,1840,1,0,390,67,0.1717948717948718,4.735897435897436
L172,6722,0,1,390,67,0.1717948717948718,4.735897435897436
L172,6727,0,1,390,67,0.1717948717948718,4.735897435897436
L172,9105,0,2,390,67,0.1717948717948718,4.735897435897436
L172,11435,1,0,390,67,0.1717948717948718,4.735897435897436
L172,11436,0,1,390,67,0.1717948717948718,4.735897435897436
L172,13751,1,0,390,67,0.1717948717948718,4.735897435897436
L172,16037,0,2,390,67,0.1717948717948718,4.735897435897436
L172,16039,0,1,390,67,0.1717948717948718,4.735897435897436
L172,18274,0,1,390,67,0.1717948717948718,4.735897435897436
L172,18275,0,1,390,67,0.1717948717948718,4.735897435897436
L172,18276,1,1,390,67,0.1717948717948718,4.735897435897436
L172,18280,1,0,390,67,0.1717948717948718,4.735897435897436
L172,18282,1,0,390,67,0.1717948717948718,4.735897435897436
L172,20482,0,2,390,67,0.1717948717948718,4.735897435897436
L172,20483,0,1,390,67,0.1717948717948718,4.735897435897436
L172,20485,0,1,390,67,0.1717948717948718,4.735897435897436
L172,22664,1,0,390,67,0.1717948717948718,4.735897435897436
L172,24785,0,1,390,67,0.1717948717948718,4.735897435897436
L172,24788,0,1,390,67,0.1717948717948718,4.735897435897436
L172,30898,2,1,390,67,0.1717948717948718,4.735897435897436
L172,32848,1,0,390,67,0.1717948717948718,4.735897435897436
L172,32849,0,1,390,67,0.1717948717948718,4.735897435897436
L172,34774,0,1,390,67,0.1717948717948718,4.735897435897436
L172,34777,0,1,390,67,0.1717948717948718,4.735897435897436
L172,38442,1,0,390,67,0.1717948717948718,4.735897435897436
L172,38444,1,0,390,67,0.1717948717948718,4.735897435897436
L172,38446,1,0,390,67,0.1717948717948718,4.735897435897436
L172,40224,0,1,390,67,0.1717948717948718,4.735897435897436
L172,41998,1,0,390,67,0.1717948717948718,4.735897435897436
L172,42005,0,1,390,67,0.1717948717948718,4.735897435897436
L172,43752,1,0,390,67,0.1717948717948718,4.735897435897436
L172,47214,0,1,390,67,0.1717948717948718,4.735897435897436
L172,47216,0,1,390,67,0.1717948717948718,4.735897435897436
L172,47219,1,0,390,67,0.1717948717948718,4.735897435897436
L172,50624,2,0,390,67,0.1717948717948718,4.735897435897436
L172,50627,0,2,390,67,0.1717948717948718,4.735897435897436
L172,52303,0,1,390,67,0.1717948717948718,4.735897435897436
L172,52304,1,0,390,67,0.1717948717948718,4.735897435897436
L172,52308,0,1,390,67,0.1717948717948718,4.735897435897436
L172,52311,0,1,390,67,0.1717948717948718,4.735897435897436
L172,53967,1,0,390,67,0.1717948717948718,4.735897435897436
L172,53969,0,1,390,67,0.1717948717948718,4.735897435897436
L172,53971,0,1,390,67,0.1717948717948718,4.735897435897436
L172,53973,1,0,390,67,0.1717948717948718,4.735897435897436
L172,55615,1,0,390,67,0.1717948717948718,4.735897435897436
L172,57251,1,0,390,67,0.1717948717948718,4.735897435897436
L172,58865,0,1,390,67,0.1717948717948718,4.735897435897436
L172,60454,0,1,390,67,0.1717948717948718,4.735897435897436
L172,62028,1,0,390,67,0.1717948717948718,4.735897435897436
L172,63572,1,0,390,67,0.1717948717948718,4.735897435897436
L172,63573,1,1,390,67,0.1717948717948718,4.735897435897436
L172,63576,0,2,390,67,0.1717948717948718,4.735897435897436
L172,65108,0,1,390,67,0.1717948717948718,4.735897435897436
L172,66598,1,0,390,67,0.1717948717948718,4.735897435897436
L172,66606,1,0,390,67,0.1717948717948718,4.735897435897436
L172,68058,1,0,390,67,0.1717948717948718,4.735897435897436
L172,68059,1,0,390,67,0.1717948717948718,4.735897435897436
L172,68061,1,0,390,67,0.1717948717948718,4.735897435897436
L172,70940,0,1,390,67,0.1717948717948718,4.735897435897436
L172,70944,0,2,390,67,0.1717948717948718,4.735897435897436
L172,70945,0,1,390,67,0.1717948717948718,4.735897435897436
L172,72367,0,2,390,67,0.1717948717948718,4.735897435897436
L172,72368,0,1,390,67,0.1717948717948718,4.735897435897436
L172,72369,2,0,390,67,0.1717948717948718,4.735897435897436
L172,72370,1,0,390,67,0.1717948717948718,4.735897435897436
L173,1636,2,0,11,2,0.18181818181818182,4.909090909090909
L173,1639,2,0,11,2,0.18181818181818182,4.909090909090909
L174,2373,0,1,620,221,0.3564516129032258,4.656451612903226
L174,2377,0,1,620,221,0.3564516129032258,4.656451612903226
L174,2379,1,0,620,221,0.3564516129032258,4.656451612903226
L174,4838,0,1,620,221,0.3564516129032258,4.656451612903226
L174,4841,1,0,620,221,0.3564516129032258,4.656451612903226
L174,4843,1,0,620,221,0.3564516129032258,4.656451612903226
L174,7255,0,1,620,221,0.3564516129032258,4.656451612903226
L174,7258,1,0,620,221,0.3564516129032258,4.656451612903226
L174,7259,1,0,620,221,0.3564516129032258,4.656451612903226
L174,7261,0,1,620,221,0.3564516129032258,4.656451612903226
L174,7262,0,2,620,221,0.3564516129032258,4.656451612903226
L174,7263,0,2,620,221,0.3564516129032258,4.656451612903226
L174,9628,1,0,620,221,0.3564516129032258,4.656451612903226
L174,9630,1,2,620,221,0.3564516129032258,4.656451612903226
L174,11960,0,1,620,221,0.3564516129032258,4.656451612903226
L174,11962,0,1,620,221,0.3564516129032258,4.656451612903226
L174,11967,1,0,620,221,0.3564516129032258,4.656451612903226
L174,14266,1,0,620,221,0.3564516129032258,4.656451612903226
L174,14268,1,0,620,221,0.3564516129032258,4.656451612903226
L174,16537,0,1,620,221,0.3564516129032258,4.656451612903226
L174,16541,1,0,620,221,0.3564516129032258,4.656451612903226
L174,16545,1,0,620,221,0.3564516129032258,4.656451612903226
L174,16546,0,1,620,221,0.3564516129032258,4.656451612903226
L174,18769,1,0,620,221,0.3564516129032258,4.656451612903226
L174,18772,0,1,620,221,0.3564516129032258,4.656451612903226
L174,18775,0,1,620,221,0.3564516129032258,4.656451612903226
L174,20961,0,1,620,221,0.3564516129032258,4.656451612903226
L174,20965,1,0,620,221,0.3564516129032258,4.656451612903226
L174,20967,1,0,620,221,0.3564516129032258,4.656451612903226
L174,23125,0,2,620,221,0.3564516129032258,4.656451612903226
L174,23126,0,2,620,221,0.3564516129032258,4.656451612903226
L174,23130,1,0,620,221,0.3564516129032258,4.656451612903226
L174,23131,1,0,620,221,0.3564516129032258,4.656451612903226
L174,25249,1,0,620,221,0.3564516129032258,4.656451612903226
L174,25250,0,1,620,221,0.3564516129032258,4.656451612903226
L174,25251,1,0,620,221,0.3564516129032258,4.656451612903226
L174,25252,2,0,620,221,0.3564516129032258,4.656451612903226
L174,25254,0,1,620,221,0.3564516129032258,4.656451612903226
L174,25256,2,0,620,221,0.3564516129032258,4.656451612903226
L174,25258,2,0,620,221,0.3564516129032258,4.656451612903226
L174,29344,1,0,620,221,0.3564516129032258,4.656451612903226
L174,29350,0,2,620,221,0.3564516129032258,4.656451612903226
L174,31322,1,0,620,221,0.3564516129032258,4.656451612903226
L174,31324,0,1,620,221,0.3564516129032258,4.656451612903226
L174,31327,1,0,620,221,0.3564516129032258,4.656451612903226
L174,31329,1,0,620,221,0.3564516129032258,4.656451612903226
L174,33258,1,0,620,221,0.3564516129032258,4.656451612903226
L174,33261,1,0,620,221,0.3564516129032258,4.656451612903226
L174,33262,0,1,620,221,0.3564516129032258,4.656451612903226
L174,35171,0,1,620,221,0.3564516129032258,4.656451612903226
L174,35174,1,0,620,221,0.3564516129032258,4.656451612903226
L174,35176,1,0,620,221,0.3564516129032258,4.656451612903226
L174,35179,1,0,620,221,0.3564516129032258,4.656451612903226
L174,37015,0,1,620,221,0.3564516129032258,4.656451612903226
L174,37017,0,1,620,221,0.3564516129032258,4.656451612903226
L174,37018,0,1,620,221,0.3564516129032258,4.656451612903226
L174,38812,1,0,620,221,0.3564516129032258,4.656451612903226
L174,38818,1,0,620,221,0.3564516129032258,4.656451612903226
L174,40592,2,0,620,221,0.3564516129032258,4.656451612903226
L174,40593,0,1,620,221,0.3564516129032258,4.656451612903226
L174,40595,0,1,620,221,0.3564516129032258,4.656451612903226
L174,42373,0,1,620,221,0.3564516129032258,4.656451612903226
L174,42375,1,0,620,221,0.3564516129032258,4.656451612903226
L174,44121,1,0,620,221,0.3564516129032258,4.656451612903226
L174,44123,1,0,620,221,0.3564516129032258,4.656451612903226
L174,45854,1,0,620,221,0.3564516129032258,4.656451612903226
L174,45858,0,1,620,221,0.3564516129032258,4.656451612903226
L174,47582,0,1,620,221,0.3564516129032258,4.656451612903226
L174,50982,1,0,620,221,0.3564516129032258,4.656451612903226
L174,50983,2,0,620,221,0.3564516129032258,4.656451612903226
L174,52652,1,0,620,221,0.3564516129032258,4.656451612903226
L174,52653,0,1,620,221,0.3564516129032258,4.656451612903226
L174,52655,0,1,620,221,0.3564516129032258,4.656451612903226
L174,52656,0,1,620,221,0.3564516129032258,4.656451612903226
L174,52657,0,1,620,221,0.3564516129032258,4.656451612903226
L174,54318,0,2,620,221,0.3564516129032258,4.656451612903226
L174,54319,1,0,620,221,0.3564516129032258,4.656451612903226
L174,54323,0,1,620,221,0.3564516129032258,4.656451612903226
L174,55964,1,0,620,221,0.3564516129032258,4.656451612903226
L174,55972,0,2,620,221,0.3564516129032258,4.656451612903226
L174,57594,2,0,620,221,0.3564516129032258,4.656451612903226
L174,57595,2,0,620,221,0.3564516129032258,4.656451612903226
L174,57597,0,1,620,221,0.3564516129032258,4.656451612903226
L174,57600,1,0,620,221,0.3564516129032258,4.656451612903226
L174,57601,0,1,620,221,0.3564516129032258,4.656451612903226
L174,59219,1,0,620,221,0.3564516129032258,4.656451612903226
L174,59222,1,0,620,221,0.3564516129032258,4.656451612903226
L174,60805,0,2,620,221,0.3564516129032258,4.656451612903226
L174,62372,1,0,620,221,0.3564516129032258,4.656451612903226
L174,62373,0,1,620,221,0.3564516129032258,4.656451612903226
L174,62376,0,2,620,221,0.3564516129032258,4.656451612903226
L174,62377,0,1,620,221,0.3564516129032258,4.656451612903226
L174,62378,0,1,620,221,0.3564516129032258,4.656451612903226
L174,62379,2,0,620,221,0.3564516129032258,4.656451612903226
L174,62380,0,1,620,221,0.3564516129032258,4.656451612903226
L174,63921,1,0,620,221,0.3564516129032258,4.656451612903226
L174,63922,1,0,620,221,0.3564516129032258,4.656451612903226
L174,63925,0,1,620,221,0.3564516129032258,4.656451612903226
L174,63927,1,0,620,221,0.3564516129032258,4.656451612903226
L174,63928,2,1,620,221,0.3564516129032258,4.656451612903226
L174,65450,2,0,620,221,0.3564516129032258,4.656451612903226
L174,65451,0,1,620,221,0.3564516129032258,4.656451612903226
L174,65452,1,0,620,221,0.3564516129032258,4.656451612903226
L174,65457,1,0,620,221,0.3564516129032258,4.656451612903226
L174,66934,1,0,620,221,0.3564516129032258,4.656451612903226
L174,66938,1,0,620,221,0.3564516129032258,4.656451612903226
L174,68384,0,1,620,221,0.3564516129032258,4.656451612903226
L174,68385,1,0,620,221,0.3564516129032258,4.656451612903226
L174,69832,0,1,620,221,0.3564516129032258,4.656451612903226
L174,69833,1,0,620,221,0.3564516129032258,4.656451612903226
L174,69837,1,0,620,221,0.3564516129032258,4.656451612903226
L174,69838,0,1,620,221,0.3564516129032258,4.656451612903226
L174,69839,1,1,620,221,0.3564516129032258,4.656451612903226
L174,71270,0,1,620,221,0.3564516129032258,4.656451612903226
L174,71271,0,1,620,221,0.3564516129032258,4.656451612903226
L174,71272,1,0,620,221,0.3564516129032258,4.656451612903226
L174,71273,0,1,620,221,0.3564516129032258,4.656451612903226
L174,71274,0,1,620,221,0.3564516129032258,4.656451612903226
L174,71276,0,1,620,221,0.3564516129032258,4.656451612903226
L174,71277,0,2,620,221,0.3564516129032258,4.656451612903226
L174,72687,1,0,620,221,0.3564516129032258,4.656451612903226
L174,72689,0,1,620,221,0.3564516129032258,4.656451612903226
L174,72690,0,1,620,221,0.3564516129032258,4.656451612903226
L174,74542,0,2,620,221,0.3564516129032258,4.656451612903226
L174,74547,0,1,620,221,0.3564516129032258,4.656451612903226
L174,74549,0,1,620,221,0.3564516129032258,4.656451612903226
L174,75549,1,0,620,221,0.3564516129032258,4.656451612903226
L174,75652,0,2,620,221,0.3564516129032258,4.656451612903226
L174,75655,0,1,620,221,0.3564516129032258,4.656451612903226
L174,75657,2,0,620,221,0.3564516129032258,4.656451612903226
L174,75658,1,0,620,221,0.3564516129032258,4.656451612903226
L174,76907,0,2,620,221,0.3564516129032258,4.656451612903226
L174,76908,1,0,620,221,0.3564516129032258,4.656451612903226
L174,78698,1,0,620,221,0.3564516129032258,4.656451612903226
L174,78700,0,1,620,221,0.3564516129032258,4.656451612903226
L174,78701,2,0,620,221,0.3564516129032258,4.656451612903226
L174,78704,1,0,620,221,0.3564516129032258,4.656451612903226
L174,78705,0,1,620,221,0.3564516129032258,4.656451612903226
L174,78706,1,0,620,221,0.3564516129032258,4.656451612903226
L174,79187,1,0,620,221,0.3564516129032258,4.656451612903226
L174,79188,1,0,620,221,0.3564516129032258,4.656451612903226
L174,79189,0,1,620,221,0.3564516129032258,4.656451612903226
